Farm_ID,Farm_Location_Lat,Farm_Location_Lon,Farm_Postcode,Herd_Size,Farm_Type,Farm_Size_Acres,Biosecurity_Score,Cattle_Movement_In_Last_Year,Proximity_To_Other_Farms_Km,Land_Use_Composition_Woodland_Pct,Animal_ID,Animal_Age_Months,Breed,Sex,Origin_Type,Test_Date,Test_Result,Has_TB_History_Farm,Is_In_TB_Hotspot,Avg_Rainfall_3M_Prior_MM,Avg_Temperature_3M_Prior_C,Badger_Density_Score_Local,Proximity_To_Known_Badger_Sett_Km,Days_Since_Last_Test,Test_Season
FARM_0109,54.263753,-7.190898,BT12 3UG,138,Mixed,521,5.0,91.0,7.1,27,FARM_0109_ANIMAL_137,143.0,Jersey,Female,Purchased_From_Other_Farm,2021-07-06,Negative,False,False,259,14.727265228997286,Low,58.3,217,July
FARM_0109,54.263753,-7.190898,BT12 3UG,138,Mixed,521,5.0,91.0,7.1,27,FARM_0109_ANIMAL_069,162.0,Holstein,Male,Born_On_Farm,2021-05-23,Negative,False,False,354,15.109414624594962,Low,58.3,641,May
FARM_0109,54.263753,-7.190898,BT12 3UG,138,Mixed,521,5.0,91.0,7.1,27,FARM_0109_ANIMAL_017,72.0,Charolais,Female,Born_On_Farm,2021-03-25,Negative,False,False,203,16.02539511335026,Low,58.3,164,March
FARM_0109,54.263753,-7.190898,BT12 3UG,138,Mixed,521,5.0,91.0,7.1,27,FARM_0109_ANIMAL_102,158.0,Limousin,Male,Purchased_From_Other_Farm,2021-12-15,Negative,False,False,294,5.65450496777129,Low,58.3,280,December
FARM_0109,54.263753,-7.190898,BT12 3UG,138,Mixed,521,5.0,91.0,7.1,27,FARM_0109_ANIMAL_101,99.0,Limousin,Female,Born_On_Farm,2022-06-03,Negative,False,False,157,17.963842061948686,Low,58.3,535,June
FARM_0109,54.263753,-7.190898,BT12 3UG,138,Mixed,521,5.0,91.0,7.1,27,FARM_0109_ANIMAL_082,89.0,Charolais,Female,Born_On_Farm,2022-08-22,Negative,False,False,192,4.645473920127855,Low,58.3,264,August
FARM_0109,54.263753,-7.190898,BT12 3UG,138,Mixed,521,5.0,91.0,7.1,27,FARM_0109_ANIMAL_051,178.0,Angus,Female,Born_On_Farm,2022-06-08,Negative,False,False,274,5.798344755080087,Low,58.3,238,June
FARM_0109,54.263753,-7.190898,BT12 3UG,138,Mixed,521,5.0,91.0,7.1,27,FARM_0109_ANIMAL_032,25.0,Jersey,Female,Born_On_Farm,2021-10-13,Negative,False,False,199,5.86939957183368,Low,58.3,725,October
FARM_0110,55.110955,-6.439097,BT78 1MI,170,Mixed,168,5.0,4.0,2.5,8,FARM_0110_ANIMAL_043,71.0,,Male,Purchased_From_Other_Farm,2022-11-25,Negative,False,False,148,13.878318576085375,Low,46.5,234,November
FARM_0110,55.110955,-6.439097,BT78 1MI,170,Mixed,168,5.0,4.0,2.5,8,FARM_0110_ANIMAL_021,68.0,Limousin,Female,Born_On_Farm,2020-08-25,Negative,False,False,119,12.170203814689625,Low,46.5,116,August
FARM_0110,55.110955,-6.439097,BT78 1MI,170,Mixed,168,5.0,4.0,2.5,8,FARM_0110_ANIMAL_079,168.0,Hereford,Male,Born_On_Farm,2020-12-05,Negative,False,False,229,7.605614117749161,Low,46.5,536,December
FARM_0110,55.110955,-6.439097,BT78 1MI,170,Mixed,168,5.0,4.0,2.5,8,FARM_0110_ANIMAL_170,23.0,Limousin,Male,Born_On_Farm,2021-07-23,Negative,False,False,380,6.153631219077343,Low,46.5,335,July
FARM_0110,55.110955,-6.439097,BT78 1MI,170,Mixed,168,5.0,4.0,2.5,8,FARM_0110_ANIMAL_129,158.0,Limousin,Male,Born_On_Farm,2020-06-21,Negative,False,False,305,15.776500974608458,Low,46.5,233,June
FARM_0110,55.110955,-6.439097,BT78 1MI,170,Mixed,168,5.0,4.0,2.5,8,FARM_0110_ANIMAL_081,12.0,Holstein,Male,Born_On_Farm,2022-09-25,Negative,False,False,165,5.56829398025929,Low,46.5,245,September
FARM_0110,55.110955,-6.439097,BT78 1MI,170,Mixed,168,5.0,4.0,2.5,8,FARM_0110_ANIMAL_022,103.0,Jersey,Male,Born_On_Farm,2021-12-28,Negative,False,False,244,12.889885727841058,Low,46.5,723,December
FARM_0110,55.110955,-6.439097,BT78 1MI,170,Mixed,168,5.0,4.0,2.5,8,FARM_0110_ANIMAL_047,57.0,Limousin,Female,Born_On_Farm,2021-01-16,Negative,False,False,104,15.514903765972313,Low,46.5,292,January
FARM_0110,55.110955,-6.439097,BT78 1MI,170,Mixed,168,5.0,4.0,2.5,8,FARM_0110_ANIMAL_014,91.0,Holstein,Male,Born_On_Farm,2020-06-10,Negative,False,False,370,12.107256422549877,Low,46.5,581,June
FARM_0110,55.110955,-6.439097,BT78 1MI,170,Mixed,168,5.0,4.0,2.5,8,FARM_0110_ANIMAL_007,16.0,Charolais,Female,Born_On_Farm,2020-12-31,Negative,False,False,385,16.933103588408386,Low,46.5,146,December
FARM_0111,55.040429,-7.164589,BT51 9WQ,459,Beef,199,5.0,71.0,9.7,11,FARM_0111_ANIMAL_045,162.0,Charolais,Female,Born_On_Farm,2020-05-08,Negative,False,False,159,5.279489998858926,Low,32.4,702,May
FARM_0111,55.040429,-7.164589,BT51 9WQ,459,Beef,199,5.0,71.0,9.7,11,FARM_0111_ANIMAL_043,83.0,Jersey,Female,Born_On_Farm,2020-01-09,Negative,False,False,357,7.707693833543132,Low,32.4,596,January
FARM_0111,55.040429,-7.164589,BT51 9WQ,459,Beef,199,,71.0,9.7,11,FARM_0111_ANIMAL_224,136.0,,Male,Born_On_Farm,2022-04-06,Negative,False,False,252,9.98576271087484,Low,32.4,497,April
FARM_0111,55.040429,-7.164589,BT51 9WQ,459,Beef,199,5.0,71.0,9.7,11,FARM_0111_ANIMAL_086,76.0,Hereford,Female,Born_On_Farm,2020-06-16,Negative,False,False,221,7.467989604480428,Low,32.4,413,June
FARM_0111,55.040429,-7.164589,BT51 9WQ,459,Beef,199,5.0,71.0,9.7,11,FARM_0111_ANIMAL_090,121.0,Limousin,Female,Born_On_Farm,2020-07-28,Negative,False,False,136,10.370519403446496,Low,32.4,389,July
FARM_0111,55.040429,-7.164589,BT51 9WQ,459,Beef,199,5.0,71.0,9.7,11,FARM_0111_ANIMAL_324,179.0,Hereford,Male,Purchased_From_Other_Farm,2021-12-12,Negative,False,False,335,10.20696446327291,Low,32.4,667,December
FARM_0111,55.040429,-7.164589,BT51 9WQ,459,Beef,199,5.0,71.0,9.7,11,FARM_0111_ANIMAL_398,47.0,,Female,Purchased_From_Other_Farm,2021-07-08,Negative,False,False,105,4.285347357707133,Low,32.4,258,July
FARM_0111,55.040429,-7.164589,BT51 9WQ,459,Beef,199,5.0,71.0,9.7,11,FARM_0111_ANIMAL_294,80.0,Charolais,Female,Born_On_Farm,2021-05-22,Negative,False,False,157,8.784806836503229,Low,32.4,590,May
FARM_0111,55.040429,-7.164589,BT51 9WQ,459,Beef,199,5.0,71.0,9.7,11,FARM_0111_ANIMAL_123,122.0,Hereford,Male,Born_On_Farm,2020-07-10,Negative,False,False,355,5.387165035158265,Low,32.4,486,July
FARM_0111,55.040429,-7.164589,BT51 9WQ,459,Beef,199,5.0,71.0,9.7,11,FARM_0111_ANIMAL_095,109.0,Jersey,Male,Born_On_Farm,2021-12-18,Negative,False,False,305,10.790635763059038,Low,32.4,400,December
FARM_0112,54.927173,-7.097692,BT77 3RZ,453,Beef,991,4.0,92.0,1.6,11,FARM_0112_ANIMAL_360,40.0,Charolais,Female,Born_On_Farm,2021-01-20,Negative,False,False,305,13.586715289560653,Medium,19.6,281,January
FARM_0112,54.927173,-7.097692,BT77 3RZ,453,Beef,991,4.0,92.0,1.6,11,FARM_0112_ANIMAL_097,13.0,Angus,Male,Born_On_Farm,2022-06-09,Negative,False,False,158,4.481778803508983,Medium,19.6,142,June
FARM_0112,54.927173,-7.097692,BT77 3RZ,453,Beef,991,4.0,92.0,1.6,11,FARM_0112_ANIMAL_253,127.0,Hereford,Female,Purchased_From_Other_Farm,2021-09-28,Negative,False,False,134,12.575813289503268,Medium,19.6,222,September
FARM_0112,54.927173,-7.097692,BT77 3RZ,453,Beef,991,4.0,92.0,1.6,11,FARM_0112_ANIMAL_419,172.0,Limousin,Male,Purchased_From_Other_Farm,2022-06-18,Negative,False,False,370,16.216701406142533,Medium,19.6,522,June
FARM_0112,54.927173,-7.097692,BT77 3RZ,453,Beef,991,4.0,92.0,1.6,11,FARM_0112_ANIMAL_078,160.0,Limousin,Male,Purchased_From_Other_Farm,2022-09-29,Negative,False,False,350,8.59953301408826,Medium,19.6,521,September
FARM_0112,54.927173,-7.097692,BT77 3RZ,453,Beef,991,4.0,92.0,1.6,11,FARM_0112_ANIMAL_137,82.0,Limousin,Female,Born_On_Farm,2022-10-13,Negative,False,False,168,12.197630013834164,Medium,19.6,103,October
FARM_0112,54.927173,-7.097692,BT77 3RZ,453,Beef,991,4.0,92.0,1.6,11,FARM_0112_ANIMAL_352,,Jersey,Male,Born_On_Farm,2020-12-28,Negative,False,False,230,5.9209341469075625,Medium,19.6,490,December
FARM_0112,54.927173,-7.097692,BT77 3RZ,453,Beef,991,4.0,92.0,1.6,11,FARM_0112_ANIMAL_155,44.0,Angus,Female,Purchased_From_Other_Farm,2020-07-29,Negative,False,False,152,5.041422073743261,Medium,19.6,248,July
FARM_0112,54.927173,-7.097692,BT77 3RZ,453,Beef,991,4.0,92.0,1.6,11,FARM_0112_ANIMAL_213,79.0,Charolais,Female,Born_On_Farm,2021-08-04,Negative,False,False,191,14.15138897292474,Medium,19.6,255,August
FARM_0112,54.927173,-7.097692,BT77 3RZ,453,Beef,991,4.0,92.0,1.6,11,FARM_0112_ANIMAL_276,138.0,Hereford,Male,Purchased_From_Other_Farm,2020-07-13,Negative,False,False,108,17.298253692931127,Medium,19.6,389,July
FARM_0113,54.584097,-6.106658,BT36 8WZ,278,Mixed,115,5.0,82.0,3.8,3,FARM_0113_ANIMAL_247,116.0,Angus,Male,Born_On_Farm,2022-02-21,Negative,False,False,380,9.983503700564144,Low,62.4,223,February
FARM_0113,54.584097,-6.106658,BT36 8WZ,278,Mixed,115,5.0,82.0,3.8,3,FARM_0113_ANIMAL_022,49.0,Charolais,Male,Born_On_Farm,2020-06-28,Negative,False,False,169,9.280205822167657,Low,62.4,500,June
FARM_0113,54.584097,-6.106658,BT36 8WZ,278,Mixed,115,5.0,82.0,3.8,3,FARM_0113_ANIMAL_163,36.0,Jersey,Male,,2021-05-03,Negative,False,False,362,16.015844251389442,Low,62.4,135,May
FARM_0113,54.584097,-6.106658,BT36 8WZ,278,Mixed,115,5.0,82.0,3.8,3,FARM_0113_ANIMAL_140,160.0,Holstein,Female,Born_On_Farm,2020-11-23,Negative,False,False,181,12.087252882021415,Low,62.4,151,November
FARM_0113,54.584097,-6.106658,BT36 8WZ,278,Mixed,115,5.0,82.0,3.8,3,FARM_0113_ANIMAL_074,,Limousin,Male,Born_On_Farm,2022-11-08,Negative,False,False,397,10.468749451444094,Low,62.4,373,November
FARM_0113,54.584097,-6.106658,BT36 8WZ,278,Mixed,115,5.0,82.0,3.8,3,FARM_0113_ANIMAL_258,81.0,Hereford,Female,Born_On_Farm,2020-02-26,Negative,False,False,284,10.22085277393017,Low,62.4,180,February
FARM_0113,54.584097,-6.106658,BT36 8WZ,278,Mixed,115,5.0,82.0,3.8,3,FARM_0113_ANIMAL_274,155.0,Jersey,Female,Purchased_From_Other_Farm,2022-08-28,Negative,False,False,162,16.22736506153811,Low,62.4,565,August
FARM_0113,54.584097,-6.106658,BT36 8WZ,278,Mixed,115,5.0,82.0,3.8,3,FARM_0113_ANIMAL_057,88.0,Charolais,Male,Born_On_Farm,2021-07-06,Negative,False,False,130,16.583422591527707,Low,62.4,669,July
FARM_0113,54.584097,-6.106658,BT36 8WZ,278,Mixed,115,5.0,82.0,3.8,3,FARM_0113_ANIMAL_144,154.0,Charolais,Female,Purchased_From_Other_Farm,2020-10-19,Negative,False,False,155,17.470030520951923,Low,62.4,644,October
FARM_0113,54.584097,-6.106658,BT36 8WZ,278,Mixed,115,5.0,82.0,3.8,3,FARM_0113_ANIMAL_266,40.0,Charolais,Male,Born_On_Farm,2021-10-10,Negative,False,False,246,9.68048844973422,Low,62.4,724,October
FARM_0114,54.971639,-6.187236,BT70 6NR,300,Mixed,681,3.0,17.0,9.5,18,FARM_0114_ANIMAL_246,153.0,Jersey,Female,Born_On_Farm,2020-03-31,Negative,False,False,293,9.979810425659972,Low,53.0,240,March
FARM_0114,54.971639,-6.187236,BT70 6NR,300,Mixed,681,3.0,17.0,9.5,18,FARM_0114_ANIMAL_029,168.0,Holstein,Female,Born_On_Farm,2021-02-18,Negative,False,False,272,14.19208989079132,Low,53.0,460,February
FARM_0114,54.971639,-6.187236,BT70 6NR,300,Mixed,681,3.0,17.0,9.5,18,FARM_0114_ANIMAL_199,26.0,Jersey,Female,Purchased_From_Other_Farm,2021-04-26,Negative,False,False,315,11.608267930753414,Low,53.0,111,April
FARM_0114,54.971639,-6.187236,BT70 6NR,300,Mixed,681,3.0,17.0,9.5,18,FARM_0114_ANIMAL_086,135.0,Holstein,Female,Born_On_Farm,2020-10-23,Negative,False,False,320,5.410723627767369,Low,53.0,406,October
FARM_0114,54.971639,-6.187236,BT70 6NR,300,Mixed,681,3.0,17.0,9.5,18,FARM_0114_ANIMAL_264,156.0,Jersey,Male,,2022-11-16,Negative,False,False,295,10.34405705380248,Low,53.0,490,November
FARM_0114,54.971639,-6.187236,BT70 6NR,300,Mixed,681,3.0,17.0,9.5,18,FARM_0114_ANIMAL_089,130.0,Hereford,Male,Born_On_Farm,2021-08-20,Negative,False,False,380,9.984542634999617,Low,53.0,180,August
FARM_0114,54.971639,-6.187236,BT70 6NR,300,Mixed,681,3.0,17.0,9.5,18,FARM_0114_ANIMAL_084,24.0,Angus,Male,Born_On_Farm,2020-05-07,Negative,False,False,275,5.800839817379332,Low,53.0,568,May
FARM_0114,54.971639,-6.187236,BT70 6NR,300,Mixed,681,3.0,17.0,9.5,18,FARM_0114_ANIMAL_019,74.0,Hereford,Female,Born_On_Farm,2021-06-27,Negative,False,False,139,10.264562592231153,Low,53.0,331,June
FARM_0114,54.971639,-6.187236,BT70 6NR,300,Mixed,681,3.0,17.0,9.5,18,FARM_0114_ANIMAL_113,100.0,Limousin,Male,Purchased_From_Other_Farm,2022-11-10,Negative,False,False,207,6.018550966232258,Low,53.0,148,November
FARM_0114,54.971639,-6.187236,BT70 6NR,300,Mixed,681,3.0,17.0,9.5,18,FARM_0114_ANIMAL_300,160.0,Charolais,Male,Born_On_Farm,2021-01-16,Negative,False,False,113,7.602238098164736,Low,53.0,441,January
FARM_0115,54.664948,-6.680023,BT2 5MR,281,Dairy,473,1.0,1.0,8.0,30,FARM_0115_ANIMAL_005,69.0,Limousin,Male,Born_On_Farm,2022-08-07,Negative,False,False,170,13.704021348141902,Medium,24.0,347,August
FARM_0115,54.664948,-6.680023,BT2 5MR,281,Dairy,473,1.0,1.0,8.0,30,FARM_0115_ANIMAL_051,14.0,Charolais,Female,Born_On_Farm,2022-02-17,Negative,False,False,322,12.64810645295608,Medium,24.0,204,February
FARM_0115,54.664948,-6.680023,BT2 5MR,281,Dairy,473,1.0,1.0,8.0,30,FARM_0115_ANIMAL_231,,Angus,Male,Born_On_Farm,2022-11-24,Negative,False,False,111,12.064583451393434,Medium,24.0,353,November
FARM_0115,54.664948,-6.680023,BT2 5MR,281,Dairy,473,1.0,1.0,8.0,30,FARM_0115_ANIMAL_205,,Hereford,Female,Born_On_Farm,2020-01-20,Negative,False,False,125,17.22475663280263,Medium,24.0,269,January
FARM_0115,54.664948,-6.680023,BT2 5MR,281,Dairy,473,1.0,1.0,8.0,30,FARM_0115_ANIMAL_074,165.0,Holstein,,Born_On_Farm,2022-05-06,Negative,False,False,121,7.967347418706737,Medium,24.0,445,May
FARM_0115,54.664948,-6.680023,BT2 5MR,281,Dairy,473,,1.0,8.0,30,FARM_0115_ANIMAL_108,161.0,Limousin,Female,Born_On_Farm,2020-04-15,Negative,False,False,392,13.203013630922428,Medium,24.0,349,April
FARM_0115,54.664948,-6.680023,BT2 5MR,281,Dairy,473,1.0,1.0,8.0,30,FARM_0115_ANIMAL_166,139.0,Holstein,Male,Born_On_Farm,2020-02-14,Negative,False,False,180,16.900019326400987,Medium,24.0,462,February
FARM_0115,54.664948,-6.680023,BT2 5MR,281,Dairy,473,1.0,1.0,8.0,30,FARM_0115_ANIMAL_219,55.0,Hereford,Female,Born_On_Farm,2020-05-08,Negative,False,False,314,11.133713561777169,Medium,24.0,693,May
FARM_0115,54.664948,-6.680023,BT2 5MR,281,Dairy,473,1.0,1.0,8.0,30,FARM_0115_ANIMAL_235,142.0,Charolais,Female,Born_On_Farm,2020-09-08,Negative,False,False,136,12.296295861053517,Medium,24.0,683,September
FARM_0115,54.664948,-6.680023,BT2 5MR,281,Dairy,473,1.0,1.0,8.0,30,FARM_0115_ANIMAL_143,32.0,Hereford,Male,Born_On_Farm,2021-10-14,Negative,False,False,101,15.265965795158303,Medium,24.0,730,October
FARM_0116,54.554832,-6.281386,BT19 5VA,189,Dairy,286,2.0,77.0,9.3,22,FARM_0116_ANIMAL_042,52.0,,Male,Born_On_Farm,2021-03-07,Negative,False,False,352,6.538105478436752,Low,57.1,216,March
FARM_0116,54.554832,-6.281386,BT19 5VA,189,Dairy,286,2.0,77.0,9.3,22,FARM_0116_ANIMAL_158,71.0,Holstein,Male,Purchased_From_Other_Farm,2020-08-21,Negative,False,False,301,9.762183310873398,Low,57.1,667,August
FARM_0116,54.554832,-6.281386,BT19 5VA,189,Dairy,286,2.0,77.0,9.3,22,FARM_0116_ANIMAL_145,160.0,Angus,Male,Born_On_Farm,2021-04-07,Negative,False,False,136,8.977478059881252,Low,57.1,610,April
FARM_0116,54.554832,-6.281386,BT19 5VA,189,Dairy,286,2.0,77.0,9.3,22,FARM_0116_ANIMAL_109,99.0,Angus,Male,Born_On_Farm,2022-01-06,Negative,False,False,384,12.78254281968701,Low,57.1,513,January
FARM_0116,54.554832,-6.281386,BT19 5VA,189,Dairy,286,2.0,77.0,9.3,22,FARM_0116_ANIMAL_051,19.0,Hereford,Female,Purchased_From_Other_Farm,2020-03-04,Negative,False,False,378,12.934046735489236,Low,57.1,585,March
FARM_0116,54.554832,-6.281386,BT19 5VA,189,Dairy,286,2.0,77.0,9.3,22,FARM_0116_ANIMAL_156,90.0,Jersey,Female,Born_On_Farm,2020-05-05,Negative,False,False,238,10.835490123546464,Low,57.1,499,May
FARM_0116,54.554832,-6.281386,BT19 5VA,189,Dairy,286,2.0,77.0,9.3,22,FARM_0116_ANIMAL_164,40.0,Jersey,Male,Born_On_Farm,2021-07-17,Negative,False,False,353,7.954031301050956,Low,57.1,712,July
FARM_0116,54.554832,-6.281386,BT19 5VA,189,Dairy,286,2.0,77.0,9.3,22,FARM_0116_ANIMAL_023,49.0,Jersey,Male,Born_On_Farm,2020-11-08,Negative,False,False,379,11.484056412039084,Low,57.1,709,November
FARM_0116,54.554832,-6.281386,BT19 5VA,189,Dairy,286,2.0,77.0,9.3,22,FARM_0116_ANIMAL_062,23.0,Limousin,Female,Born_On_Farm,2021-09-23,Negative,False,False,361,16.398789360197263,Low,57.1,108,September
FARM_0116,54.554832,-6.281386,BT19 5VA,189,Dairy,286,2.0,77.0,9.3,22,FARM_0116_ANIMAL_052,167.0,Limousin,Male,Purchased_From_Other_Farm,2021-03-20,Negative,False,False,308,4.679250545832278,Low,57.1,286,March
FARM_0117,54.851701,-7.037471,BT44 4TW,55,Beef,367,5.0,0.0,8.9,2,FARM_0117_ANIMAL_029,90.0,Holstein,Female,Born_On_Farm,2021-04-24,Negative,True,False,358,5.758252383452463,High,7.1,343,April
FARM_0117,54.851701,-7.037471,BT44 4TW,55,Beef,367,5.0,0.0,8.9,2,FARM_0117_ANIMAL_022,131.0,Jersey,Female,Purchased_From_Other_Farm,2020-02-19,Negative,True,False,348,4.079088009082387,High,7.1,494,February
FARM_0117,54.851701,-7.037471,BT44 4TW,55,Beef,367,5.0,0.0,8.9,2,FARM_0117_ANIMAL_028,83.0,Hereford,Female,Born_On_Farm,2020-06-11,Negative,True,False,349,4.735125589155465,High,7.1,688,June
FARM_0117,54.851701,-7.037471,BT44 4TW,55,Beef,367,5.0,0.0,8.9,2,FARM_0117_ANIMAL_051,150.0,Holstein,Female,Born_On_Farm,2021-12-13,Negative,True,False,286,15.423570730673969,High,7.1,170,December
FARM_0117,54.851701,-7.037471,BT44 4TW,55,Beef,367,5.0,0.0,8.9,2,FARM_0117_ANIMAL_018,98.0,,Female,Born_On_Farm,2020-03-13,Negative,True,False,391,11.92805177885278,High,7.1,98,March
FARM_0117,54.851701,-7.037471,BT44 4TW,55,Beef,367,5.0,0.0,8.9,2,FARM_0117_ANIMAL_013,61.0,Charolais,Female,Born_On_Farm,2022-01-13,Negative,True,False,398,6.300473891684131,High,7.1,500,January
FARM_0117,54.851701,-7.037471,BT44 4TW,55,Beef,367,5.0,0.0,8.9,2,FARM_0117_ANIMAL_026,81.0,Limousin,Female,Born_On_Farm,2021-01-17,Negative,True,False,244,7.9625533295576645,High,7.1,727,January
FARM_0117,54.851701,-7.037471,BT44 4TW,55,Beef,367,5.0,0.0,8.9,2,FARM_0117_ANIMAL_042,151.0,Hereford,Male,Purchased_From_Other_Farm,2020-11-10,Negative,True,False,267,16.72230943507122,High,7.1,284,November
FARM_0117,54.851701,-7.037471,BT44 4TW,55,Beef,367,5.0,0.0,8.9,2,FARM_0117_ANIMAL_033,121.0,Angus,Male,Born_On_Farm,2020-03-02,Negative,True,False,380,13.016782763649548,High,7.1,139,March
FARM_0117,54.851701,-7.037471,BT44 4TW,55,Beef,367,5.0,0.0,8.9,2,FARM_0117_ANIMAL_043,114.0,Jersey,,Born_On_Farm,2020-11-17,Negative,True,False,230,5.835208939601907,High,7.1,126,November
FARM_0118,54.143978,-6.151332,BT33 3JV,167,Beef,686,1.0,146.0,7.6,13,FARM_0118_ANIMAL_109,12.0,Hereford,Female,Purchased_From_Other_Farm,2022-06-05,Negative,False,False,211,17.11738848282601,Low,91.2,536,June
FARM_0118,54.143978,-6.151332,BT33 3JV,167,Beef,686,1.0,146.0,7.6,13,FARM_0118_ANIMAL_159,45.0,Limousin,Female,Born_On_Farm,2021-09-07,Negative,False,False,389,12.370705808352596,Low,91.2,515,September
FARM_0118,54.143978,-6.151332,BT33 3JV,167,Beef,686,1.0,146.0,7.6,13,FARM_0118_ANIMAL_047,67.0,Angus,Male,Born_On_Farm,2021-02-19,Negative,False,False,305,7.362085966525992,Low,91.2,441,February
FARM_0118,54.143978,-6.151332,BT33 3JV,167,Beef,686,1.0,146.0,7.6,13,FARM_0118_ANIMAL_120,138.0,Charolais,Female,Born_On_Farm,2021-03-25,Negative,False,False,268,5.185988693960848,Low,91.2,367,March
FARM_0118,54.143978,-6.151332,BT33 3JV,167,Beef,686,1.0,146.0,7.6,13,FARM_0118_ANIMAL_055,112.0,Jersey,Female,Purchased_From_Other_Farm,2022-12-06,Negative,False,False,211,17.73788634724495,Low,91.2,191,December
FARM_0118,54.143978,-6.151332,BT33 3JV,167,Beef,686,1.0,146.0,7.6,13,FARM_0118_ANIMAL_088,34.0,Hereford,Male,Born_On_Farm,2022-12-02,Negative,False,False,136,6.511131900287294,Low,91.2,316,December
FARM_0118,54.143978,-6.151332,BT33 3JV,167,Beef,686,1.0,146.0,7.6,13,FARM_0118_ANIMAL_033,150.0,Limousin,Male,Born_On_Farm,2022-05-28,Negative,False,False,387,12.272376389763416,Low,91.2,93,May
FARM_0118,54.143978,-6.151332,BT33 3JV,167,Beef,686,1.0,146.0,7.6,13,FARM_0118_ANIMAL_076,171.0,Angus,Male,Purchased_From_Other_Farm,2020-01-15,Negative,False,False,320,15.485387847701638,Low,91.2,412,January
FARM_0118,54.143978,-6.151332,BT33 3JV,167,Beef,686,1.0,146.0,7.6,13,FARM_0118_ANIMAL_054,16.0,Hereford,Female,Purchased_From_Other_Farm,2020-01-11,Negative,False,False,292,5.684164288664196,Low,91.2,108,January
FARM_0118,54.143978,-6.151332,BT33 3JV,167,Beef,686,1.0,146.0,7.6,13,FARM_0118_ANIMAL_158,47.0,Charolais,Male,Born_On_Farm,2022-06-04,Negative,False,False,277,16.10756712441399,Low,91.2,154,June
FARM_0119,54.48936,-5.865322,BT34 1TH,494,Mixed,447,5.0,123.0,3.4,25,FARM_0119_ANIMAL_292,96.0,Charolais,Female,Purchased_From_Other_Farm,2021-12-02,Negative,False,True,197,4.907323205235876,Low,77.9,349,December
FARM_0119,54.48936,-5.865322,BT34 1TH,494,Mixed,447,5.0,123.0,3.4,25,FARM_0119_ANIMAL_255,53.0,Charolais,Female,,2020-08-06,Negative,False,True,165,12.252293298010763,Low,77.9,263,August
FARM_0119,54.48936,-5.865322,BT34 1TH,494,Mixed,447,5.0,123.0,3.4,25,FARM_0119_ANIMAL_154,39.0,Charolais,Male,Purchased_From_Other_Farm,2021-08-06,Negative,False,True,190,12.367114523844325,Low,77.9,298,August
FARM_0119,54.48936,-5.865322,BT34 1TH,494,Mixed,447,5.0,,3.4,25,FARM_0119_ANIMAL_236,165.0,Hereford,Male,Born_On_Farm,2021-02-24,Positive,False,True,123,12.899650182795916,Low,77.9,404,February
FARM_0119,54.48936,-5.865322,BT34 1TH,494,Mixed,447,5.0,123.0,3.4,25,FARM_0119_ANIMAL_391,84.0,Limousin,Male,Born_On_Farm,2022-02-22,Negative,False,True,290,4.300762146763067,Low,77.9,514,February
FARM_0119,54.48936,-5.865322,BT34 1TH,494,Mixed,447,5.0,,3.4,25,FARM_0119_ANIMAL_209,12.0,Charolais,Male,Born_On_Farm,2020-02-12,Negative,False,True,379,17.17493223959108,Low,77.9,195,February
FARM_0119,54.48936,-5.865322,BT34 1TH,494,Mixed,447,5.0,123.0,3.4,25,FARM_0119_ANIMAL_446,114.0,Charolais,,,2020-04-14,Negative,False,True,376,17.611971750660327,Low,77.9,630,April
FARM_0119,54.48936,-5.865322,BT34 1TH,494,Mixed,447,5.0,123.0,3.4,25,FARM_0119_ANIMAL_432,149.0,Hereford,Female,Born_On_Farm,2021-05-26,Positive,False,True,282,4.0232579023206405,Low,77.9,391,May
FARM_0119,54.48936,-5.865322,BT34 1TH,494,Mixed,447,5.0,123.0,3.4,25,FARM_0119_ANIMAL_377,62.0,Angus,Female,Born_On_Farm,2021-02-20,Negative,False,True,382,5.348177588232568,Low,77.9,236,February
FARM_0119,54.48936,-5.865322,BT34 1TH,494,Mixed,447,5.0,123.0,3.4,25,FARM_0119_ANIMAL_004,27.0,Angus,Male,Born_On_Farm,2020-12-12,Negative,False,True,248,15.537462353897201,Low,77.9,362,December
FARM_0120,54.472104,-7.498771,BT31 1ZI,175,Dairy,711,1.0,44.0,8.0,13,FARM_0120_ANIMAL_037,74.0,Hereford,Male,Born_On_Farm,2022-02-23,Negative,False,True,205,15.537535640341025,Low,50.5,142,February
FARM_0120,54.472104,-7.498771,BT31 1ZI,175,Dairy,711,1.0,44.0,8.0,13,FARM_0120_ANIMAL_125,130.0,Holstein,Male,Born_On_Farm,2022-05-08,Positive,False,True,331,10.821750189773466,Low,50.5,730,May
FARM_0120,54.472104,-7.498771,BT31 1ZI,175,Dairy,711,1.0,44.0,8.0,13,FARM_0120_ANIMAL_173,69.0,Holstein,Female,Born_On_Farm,2021-07-28,Negative,False,True,144,15.39193406365941,Low,50.5,107,July
FARM_0120,54.472104,-7.498771,BT31 1ZI,175,Dairy,711,1.0,44.0,8.0,13,FARM_0120_ANIMAL_116,133.0,Holstein,,Purchased_From_Other_Farm,2022-08-18,Negative,False,True,153,16.32294531407517,Low,50.5,647,August
